"id","weight","height"
8991,45,185
8992,88,144
8993,51,199
8994,48,148
8995,54,204
8996,76,188
8997,71,135
8998,88,170
8999,64,169
9000,57,186
9001,77,197
9002,88,214
9003,80,220
9004,62,129
9005,77,184
9006,86,166
9007,77,193
9008,69,205
9009,89,206
9010,94,193
9011,74,152
9012,49,175
9013,58,258
9014,96,172
9015,96,188
9016,59,191
9017,63,143
9018,82,114
9019,78,172
9020,82,239
9021,80,190
9022,58,279
9023,73,166
9024,51,192
9025,49,179
9026,63,181
9027,68,204
9028,73,90
9029,77,177
9030,64,189
9031,69,206
9032,81,150
9033,51,163
9034,89,181
9035,53,250
9036,77,183
9037,34,174
9038,45,196
9039,82,190
9040,81,175
9041,82,139
9042,58,158
9043,80,211
9044,81,155
9045,63,176
9046,53,193
9047,89,108
9048,77,226
9049,57,117
9050,64,134
9051,95,167
9052,57,179
9053,93,148
9054,65,125
9055,85,214
9056,82,116
9057,92,173
9058,77,195
9059,79,218
9060,69,144
9061,72,150
9062,67,175
9063,57,188
9064,82,150
9065,62,185
9066,43,168
9067,91,132
9068,56,126
9069,65,121
9070,91,205
9071,90,177
9072,67,139
9073,90,158
9074,66,173
9075,82,149
9076,71,162
9077,51,180
9078,57,151
9079,68,169
9080,84,208
9081,56,174
9082,87,173
9083,59,213
9084,70,174
9085,89,201
9086,82,195
9087,67,160
9088,51,125
9089,71,125
9090,59,174
9091,78,154
9092,56,194
9093,67,161
9094,83,147
9095,64,151
9096,69,141
9097,70,172
9098,71,257
9099,58,229
9100,68,204
9101,73,150
9102,80,218
9103,55,153
9104,49,159
9105,77,202
9106,51,157
9107,85,204
9108,52,159
9109,95,189
9110,60,195
9111,68,194
9112,61,183
9113,74,135
9114,66,196
9115,75,160
9116,39,226
9117,80,184
9118,50,141
9119,55,156
9120,61,189
9121,73,186
9122,51,180
9123,76,120
9124,65,160
9125,69,170
9126,50,148
9127,69,143
9128,70,138
9129,54,201
9130,72,160
9131,34,184
9132,56,153
9133,64,216
9134,71,154
9135,65,168
9136,77,160
9137,77,130
9138,86,195
9139,72,140
9140,76,169
9141,52,191
9142,26,205
9143,75,220
9144,70,134
9145,62,225
9146,78,219
9147,82,132
9148,77,195
9149,65,203
9150,86,146
9151,66,210
9152,61,192
9153,79,100
9154,59,155
9155,73,182
9156,53,236
9157,76,128
9158,66,181
9159,89,168
9160,72,160
9161,51,137
9162,89,195
9163,51,173
9164,65,162
9165,76,192
9166,98,130
9167,40,183
9168,64,215
9169,71,191
9170,65,149
9171,63,161
9172,66,157
9173,76,180
9174,65,141
9175,97,120
9176,68,134
9177,54,248
9178,48,173
9179,80,206
9180,56,180
9181,72,242
9182,52,204
9183,65,209
9184,63,152
9185,72,184
9186,56,199
9187,89,215
9188,52,155
9189,44,135
9190,58,204
9191,88,173
9192,66,186
9193,48,136
9194,74,202
9195,71,203
9196,76,186
9197,69,171
9198,66,230
9199,87,167
9200,48,146
9201,50,192
9202,83,142
9203,62,171
9204,63,160
9205,81,117
9206,61,168
9207,84,155
9208,67,194
9209,49,92
9210,73,145
9211,55,191
9212,66,150
9213,76,167
9214,66,161
9215,90,171
9216,63,162
9217,74,153
9218,56,255
9219,70,232
9220,64,166
9221,77,169
9222,69,218
9223,86,147
9224,66,146
9225,75,176
9226,84,109
9227,39,212
9228,61,189
9229,66,202
9230,52,166
9231,80,204
9232,63,175
9233,92,167
9234,65,125
9235,105,228
9236,64,146
9237,70,189
9238,79,129
9239,74,241
9240,101,169
9241,71,163
9242,78,131
9243,85,190
9244,80,171
9245,68,189
9246,39,199
9247,48,165
9248,66,206
9249,67,153
9250,90,191
9251,63,152
9252,68,197
9253,72,177
9254,51,161
9255,76,160
9256,79,228
9257,52,160
9258,64,157
9259,73,207
9260,77,172
9261,108,176
9262,78,149
9263,54,156
9264,67,211
9265,74,188
9266,87,220
9267,83,172
9268,75,129
9269,65,172
9270,71,135
9271,59,103
9272,79,146
9273,79,205
9274,72,243
9275,72,197
9276,61,135
9277,65,207
9278,72,185
9279,51,194
9280,74,200
9281,74,186
9282,90,162
9283,104,150
9284,87,166
9285,85,110
9286,55,183
9287,58,162
9288,59,173
9289,76,201
9290,70,153
9291,71,173
9292,65,177
9293,92,139
9294,67,161
9295,86,136
9296,78,222
9297,98,198
9298,71,143
9299,60,153
9300,63,192
9301,62,170
9302,85,203
9303,65,124
9304,98,156
9305,49,174
9306,65,170
9307,74,142
9308,80,180
9309,65,118
9310,87,198
9311,78,131
9312,80,222
9313,82,191
9314,75,181
9315,62,149
9316,80,229
9317,67,154
9318,79,206
9319,84,224
9320,62,116
9321,59,166
9322,91,159
9323,61,170
9324,62,148
9325,80,170
9326,66,164
9327,62,183
9328,76,169
9329,56,232
9330,68,171
9331,72,200
9332,55,166
9333,60,222
9334,78,160
9335,74,147
9336,52,156
9337,64,247
9338,42,168
9339,63,177
9340,62,164
9341,52,152
9342,80,119
9343,64,131
9344,63,246
9345,49,143
9346,73,191
9347,71,202
9348,66,90
9349,81,155
9350,62,193
9351,43,126
9352,72,158
9353,70,182
9354,82,106
9355,70,156
9356,62,223
9357,97,159
9358,57,190
9359,89,117
9360,86,133
9361,79,144
9362,87,125
9363,74,155
9364,75,230
9365,58,143
9366,53,235
9367,87,153
9368,87,186
9369,58,195
9370,82,166
9371,81,196
9372,64,215
9373,57,197
9374,87,167
9375,75,80
9376,62,147
9377,73,209
9378,85,147
9379,91,182
9380,62,166
9381,71,174
9382,70,121
9383,41,267
9384,63,142
9385,69,207
9386,73,151
9387,60,194
9388,60,177
9389,50,218
9390,67,173
9391,81,185
9392,61,188
9393,82,175
9394,44,227
9395,38,174
9396,75,194
9397,52,195
9398,52,171
9399,97,166
9400,67,145
9401,85,216
9402,47,208
9403,90,175
9404,79,147
9405,78,175
9406,72,154
9407,69,199
9408,51,219
9409,75,201
9410,65,179
9411,56,115
9412,85,153
9413,64,268
9414,78,212
9415,71,195
9416,99,155
9417,55,142
9418,70,220
9419,78,168
9420,64,201
9421,61,204
9422,59,180
9423,84,225
9424,68,162
9425,70,106
9426,79,211
9427,72,222
9428,74,181
9429,62,174
9430,74,212
9431,39,142
9432,66,226
9433,59,163
9434,64,174
9435,65,220
9436,59,169
9437,66,232
9438,78,167
9439,77,219
9440,64,223
9441,60,261
9442,59,125
9443,75,188
9444,62,160
9445,94,139
9446,77,154
9447,74,137
9448,56,170
9449,61,144
9450,69,165
9451,65,123
9452,60,166
9453,68,174
9454,82,206
9455,61,210
9456,63,213
9457,69,162
9458,85,138
9459,64,201
9460,61,157
9461,78,164
9462,73,204
9463,56,88
9464,96,130
9465,91,184
9466,74,192
9467,60,183
9468,67,122
9469,88,167
9470,97,143
9471,73,160
9472,87,123
9473,87,175
9474,51,159
9475,66,166
9476,85,215
9477,56,212
9478,92,201
9479,70,169
9480,54,181
9481,83,160
9482,53,209
9483,60,175
9484,63,198
9485,52,222
9486,62,191
9487,74,192
9488,56,148
9489,84,204
9490,81,161
9491,79,158
9492,70,180
9493,64,192
9494,71,213
9495,71,182
9496,65,168
9497,65,174
9498,51,134
9499,72,193
9500,68,163
9501,65,115
9502,83,176
9503,74,144
9504,81,153
9505,67,75
9506,53,147
9507,71,154
9508,68,171
9509,106,167
9510,64,179
9511,82,178
9512,89,159
9513,89,130
9514,72,183
9515,69,168
9516,88,191
9517,44,185
9518,54,215
9519,68,208
9520,90,142
9521,73,167
9522,64,157
9523,60,166
9524,92,156
9525,71,180
9526,65,118
9527,53,208
9528,59,147
9529,62,134
9530,75,172
9531,75,219
9532,50,158
9533,74,185
9534,73,130
9535,56,184
9536,65,182
9537,75,155
9538,64,153
9539,63,138
9540,88,191
9541,67,198
9542,99,133
9543,89,149
9544,72,209
9545,43,178
9546,56,183
9547,93,154
9548,55,199
9549,64,199
9550,68,227
9551,67,149
9552,91,154
9553,77,157
9554,85,166
9555,111,218
9556,82,199
9557,66,182
9558,53,186
9559,78,92
9560,58,143
9561,62,137
9562,94,164
9563,66,149
9564,36,142
9565,64,197
9566,64,147
9567,71,192
9568,58,202
9569,63,116
9570,93,211
9571,71,196
9572,56,177
9573,54,116
9574,59,193
9575,76,188
9576,60,231
9577,58,162
9578,62,189
9579,79,141
9580,87,186
9581,67,125
9582,80,226
9583,61,141
9584,50,228
9585,63,192
9586,60,164
9587,70,198
9588,45,128
9589,62,218
9590,63,110
9591,69,145
9592,74,148
9593,46,186
9594,71,154
9595,47,210
9596,53,256
9597,68,123
9598,73,159
9599,39,173
9600,53,177
9601,62,147
9602,68,174
9603,87,162
9604,48,188
9605,71,161
9606,65,169
9607,49,140
9608,45,212
9609,88,146
9610,89,143
9611,32,95
9612,69,100
9613,91,162
9614,56,149
9615,77,244
9616,62,166
9617,78,210
9618,66,123
9619,74,188
9620,69,217
9621,76,178
9622,81,154
9623,64,191
9624,81,138
9625,67,206
9626,78,129
9627,79,167
9628,35,171
9629,60,152
9630,57,235
9631,80,184
9632,75,192
9633,118,220
9634,58,184
9635,87,118
9636,82,161
9637,103,204
9638,70,217
9639,80,213
9640,80,220
9641,71,175
9642,63,143
9643,64,236
9644,92,187
9645,55,130
9646,70,127
9647,81,177
9648,61,152
9649,63,159
9650,88,148
9651,100,144
9652,65,163
9653,75,191
9654,56,190
9655,67,142
9656,88,134
9657,64,194
9658,81,138
9659,66,153
9660,34,209
9661,65,166
9662,53,147
9663,55,212
9664,55,180
9665,59,138
9666,62,150
9667,77,187
9668,68,207
9669,75,163
9670,61,167
9671,91,175
9672,60,197
9673,85,136
9674,66,159
9675,47,104
9676,52,190
9677,74,221
9678,81,196
9679,83,181
9680,59,202
9681,64,198
9682,92,191
9683,68,129
9684,38,230
9685,77,132
9686,74,149
9687,80,194
9688,54,152
9689,68,162
9690,67,170
9691,78,134
9692,80,153
9693,59,191
9694,73,216
9695,78,139
9696,70,150
9697,68,182
9698,83,158
9699,66,163
9700,85,181
9701,83,180
9702,88,91
9703,79,152
9704,77,117
9705,83,137
9706,88,170
9707,78,160
9708,60,181
9709,51,154
9710,83,241
9711,49,214
9712,88,179
9713,72,86
9714,71,180
9715,89,145
9716,58,145
9717,52,219
9718,69,144
9719,67,115
9720,33,157
9721,65,210
9722,88,140
9723,65,247
9724,69,182
9725,69,166
9726,52,142
9727,88,189
9728,66,162
9729,47,206
9730,48,170
9731,68,145
9732,52,168
9733,56,176
9734,75,161
9735,48,154
9736,69,119
9737,75,134
9738,77,131
9739,38,204
9740,62,152
9741,80,230
9742,30,192
9743,62,182
9744,71,192
9745,69,145
9746,50,154
9747,63,154
9748,88,148
9749,80,211
9750,62,257
9751,69,171
9752,84,209
9753,69,157
9754,66,118
9755,66,161
9756,68,218
9757,63,144
9758,63,148
9759,52,196
9760,88,149
9761,84,180
9762,78,127
9763,59,207
9764,71,150
9765,71,154
9766,68,192
9767,94,134
9768,111,250
9769,65,170
9770,56,182
9771,81,171
9772,80,150
9773,48,174
9774,60,206
9775,88,83
9776,80,206
9777,83,168
9778,95,173
9779,58,157
9780,59,141
9781,70,178
9782,42,190
9783,58,136
9784,85,148
9785,80,223
9786,78,180
9787,78,184
9788,90,202
9789,49,186
9790,57,167
9791,62,204
9792,81,177
9793,69,125
9794,99,181
9795,44,153
9796,88,164
9797,76,156
9798,59,199
9799,65,157
9800,68,201
9801,71,200
9802,55,188
9803,80,140
9804,77,166
9805,69,217
9806,75,179
9807,53,156
9808,81,129
9809,78,187
9810,83,170
9811,66,191
9812,83,175
9813,54,151
9814,58,117
9815,64,186
9816,103,135
9817,82,196
9818,65,161
9819,69,160
9820,85,158
9821,52,137
9822,79,122
9823,73,103
9824,41,232
9825,50,151
9826,58,172
9827,58,137
9828,52,193
9829,76,138
9830,66,140
9831,69,182
9832,70,193
9833,48,125
9834,71,180
9835,102,185
9836,97,146
9837,91,161
9838,82,157
9839,57,223
9840,74,217
9841,66,191
9842,66,179
9843,71,205
9844,69,169
9845,51,186
9846,92,126
9847,90,190
9848,79,217
9849,56,183
9850,42,156
9851,70,179
9852,59,183
9853,75,216
9854,71,247
9855,83,235
9856,83,225
9857,75,152
9858,81,181
9859,50,157
9860,61,90
9861,79,152
9862,78,181
9863,83,170
9864,91,227
9865,50,173
9866,82,197
9867,103,151
9868,90,158
9869,75,122
9870,74,182
9871,52,186
9872,102,148
9873,80,157
9874,60,174
9875,55,193
9876,61,148
9877,55,182
9878,69,159
9879,72,175
9880,67,166
9881,81,133
9882,79,163
9883,65,196
9884,65,164
9885,76,189
9886,98,155
9887,72,161
9888,66,196
9889,82,177
9890,65,119
9891,63,148
9892,80,75
9893,43,180
9894,84,194
9895,77,162
9896,90,84
9897,71,120
9898,67,224
9899,80,121
9900,53,195
9901,48,173
9902,65,124
9903,51,246
9904,70,179
9905,71,199
9906,62,159
9907,81,213
9908,76,193
9909,71,190
9910,57,161
9911,80,156
9912,60,174
9913,35,190
9914,57,197
9915,81,137
9916,75,133
9917,87,156
9918,73,185
9919,98,198
9920,63,167
9921,71,176
9922,78,173
9923,58,199
9924,70,172
9925,47,105
9926,54,216
9927,56,221
9928,58,195
9929,75,212
9930,65,186
9931,88,169
9932,82,153
9933,74,177
9934,53,183
9935,98,179
9936,65,174
9937,63,190
9938,70,174
9939,53,174
9940,75,111
9941,59,169
9942,80,104
9943,79,219
9944,67,93
9945,58,190
9946,54,204
9947,68,151
9948,78,161
9949,54,119
9950,75,99
9951,63,155
9952,85,171
9953,60,214
9954,92,160
9955,82,188
9956,53,144
9957,78,151
9958,69,170
9959,73,148
9960,50,119
9961,93,187
9962,50,180
9963,80,230
9964,92,150
9965,37,105
9966,52,140
9967,76,193
9968,64,199
9969,86,171
9970,60,157
9971,97,178
9972,70,155
9973,66,169
9974,68,233
9975,48,124
9976,102,208
9977,71,122
9978,91,223
9979,61,170
9980,90,129
9981,58,193
9982,79,129
9983,61,134
9984,73,166
9985,65,223
9986,70,183
9987,74,86
9988,84,106
9989,84,191
9990,62,197
9991,50,164
9992,67,152
9993,97,168
9994,57,150
9995,69,127
9996,75,234
9997,69,201
9998,77,163
9999,82,117
10000,74,197
10001,61,201
10002,79,127
10003,60,183
10004,60,170
10005,68,157
10006,81,165
10007,52,215
10008,40,206
10009,55,169
10010,61,165
10011,78,192
10012,80,208
10013,99,165
10014,91,218
10015,70,190
10016,70,192
10017,77,178
10018,67,157
10019,73,162
10020,80,141
10021,43,195
10022,74,221
10023,68,191
10024,83,112
10025,70,170
10026,72,149
10027,72,154
10028,78,126
10029,63,241
10030,69,148
10031,68,194
10032,71,186
10033,57,146
10034,63,188
10035,77,189
10036,57,174
10037,67,140
10038,72,160
10039,76,198
10040,71,170
10041,73,148
10042,62,186
10043,64,178
10044,74,167
10045,83,164
10046,66,184
10047,70,193
10048,72,166
10049,73,133
10050,71,204
10051,83,178
10052,72,147
10053,77,246
10054,75,156
10055,39,187
10056,71,239
10057,61,209
10058,67,144
10059,69,193
10060,64,191
10061,53,197
10062,83,148
10063,80,233
10064,64,225
10065,96,160
10066,72,150
10067,63,145
10068,49,126
10069,68,205
10070,66,169
10071,80,214
10072,70,132
10073,34,133
10074,74,149
10075,74,210
10076,68,212
10077,71,149
10078,38,183
10079,65,207
10080,75,138
10081,76,190
10082,75,200
10083,75,201
10084,67,198
10085,59,208
10086,80,193
10087,33,172
10088,71,161
10089,63,212
10090,97,152
10091,80,147
10092,72,209
10093,63,197
10094,49,103
10095,92,124
10096,85,152
10097,70,169
10098,55,183
10099,44,139
10100,94,186
10101,60,152
10102,54,161
10103,36,199
10104,56,191
10105,76,129
10106,70,171
10107,74,244
10108,51,171
10109,59,207
10110,89,172
10111,79,171
10112,61,185
10113,83,150
10114,60,121
10115,71,168
10116,71,172
10117,53,139
10118,58,91
10119,74,157
10120,91,168
10121,68,164
10122,71,201
10123,76,116
10124,48,139
10125,69,136
10126,80,186
10127,84,157
10128,77,123
10129,48,188
10130,45,167
10131,79,228
10132,71,183
10133,75,203
10134,69,143
10135,72,187
10136,85,149
10137,37,82
10138,61,151
10139,76,219
10140,72,156
10141,80,203
10142,49,162
10143,74,282
10144,76,171
10145,50,201
10146,47,150
10147,80,143
10148,54,104
10149,88,153
10150,68,174
10151,68,170
10152,70,207
10153,30,161
10154,76,166
10155,87,187
10156,53,219
10157,77,213
10158,58,217
10159,68,135
10160,69,221
10161,67,134
10162,59,198
10163,66,179
10164,94,131
10165,47,138
10166,73,208
10167,71,223
10168,66,162
10169,69,166
10170,48,253
10171,63,195
10172,74,175
10173,62,192
10174,63,157
10175,76,168
10176,36,177
10177,47,248
10178,78,139
10179,99,236
10180,86,209
10181,79,169
10182,63,154
10183,67,174
10184,51,163
10185,65,147
10186,59,132
10187,81,196
10188,70,137
10189,69,211
10190,67,199
10191,51,214
10192,42,193
10193,93,171
10194,82,197
10195,66,172
10196,78,180
10197,75,156
10198,53,197
10199,63,232
10200,68,204
10201,64,124
10202,62,189
10203,86,191
10204,75,237
10205,63,124
10206,62,179
10207,76,159
10208,31,176
10209,88,167
10210,61,130
10211,82,74
10212,71,150
10213,75,159
10214,77,180
10215,61,209
10216,78,152
10217,54,177
10218,62,187
10219,59,176
10220,59,230
10221,79,150
10222,84,194
10223,98,190
10224,57,210
10225,78,151
10226,68,142
10227,83,173
10228,73,189
10229,83,185
10230,87,201
10231,54,164
10232,82,172
10233,67,141
10234,76,146
10235,86,107
10236,71,176
10237,81,149
10238,57,137
10239,97,179
10240,61,155
10241,70,170
10242,66,168
10243,81,151
10244,55,237
10245,57,133
10246,60,206
10247,65,175
10248,41,127
10249,75,175
10250,78,220
10251,62,196
10252,63,204
10253,84,223
10254,66,193
10255,59,179
10256,66,186
10257,45,161
10258,68,140
10259,86,226
10260,64,193
10261,75,145
10262,66,224
10263,55,208
10264,71,208
10265,84,160
10266,64,120
10267,88,94
10268,93,177
10269,79,165
10270,64,190
10271,59,179
10272,82,150
10273,69,250
10274,57,152
10275,65,186
10276,57,212
10277,73,203
10278,70,214
10279,67,155
10280,88,176
10281,99,138
10282,58,175
10283,53,185
10284,92,180
10285,79,177
10286,85,167
10287,90,198
10288,88,206
10289,70,190
10290,66,165
10291,80,152
10292,65,169
10293,50,178
10294,82,168
10295,63,169
10296,66,226
10297,66,207
10298,85,125
10299,49,245
10300,82,230
10301,48,184
10302,58,192
10303,84,189
10304,77,191
10305,68,217
10306,85,154
10307,70,193
10308,89,185
10309,72,184
10310,84,184
10311,64,159
10312,52,162
10313,71,147
10314,56,112
10315,76,144
10316,64,156
10317,54,164
10318,108,116
10319,71,187
10320,67,145
10321,53,177
10322,78,152
10323,70,166
10324,76,133
10325,45,167
10326,82,205
10327,65,179
10328,64,224
10329,56,162
10330,63,139
10331,61,85
10332,59,196
10333,79,130
10334,33,174
10335,73,135
10336,83,187
10337,77,184
10338,94,166
10339,50,168
10340,48,141
10341,59,158
10342,87,101
10343,75,185
10344,50,160
10345,59,195
10346,82,119
10347,48,184
10348,77,144
10349,69,171
10350,56,152
10351,62,194
10352,89,206
10353,63,206
10354,63,141
10355,64,256
10356,68,243
10357,68,190
10358,69,219
10359,81,206
10360,73,149
10361,55,157
10362,71,103
10363,49,178
10364,74,169
10365,88,174
10366,53,197
10367,91,178
10368,91,156
10369,98,167
10370,86,189
10371,76,199
10372,87,172
10373,73,182
10374,82,151
10375,95,176
10376,61,193
10377,85,134
10378,66,91
10379,97,162
10380,63,143
10381,72,212
10382,68,182
10383,83,222
10384,119,170
10385,74,191
10386,46,214
10387,32,194
10388,62,168
10389,85,142
10390,80,172
10391,67,162
10392,62,152
10393,59,165
10394,63,184
10395,47,131
10396,77,148
10397,88,160
10398,49,204
10399,67,188
10400,82,231
10401,65,177
10402,86,118
10403,69,155
10404,76,192
10405,91,171
10406,75,218
10407,94,203
10408,67,222
10409,62,117
10410,48,173
10411,82,166
10412,79,246
10413,63,170
10414,66,119
10415,46,207
10416,60,148
10417,45,169
10418,86,229
10419,62,228
10420,66,123
10421,76,157
10422,69,216
10423,64,216
10424,64,165
10425,49,187
10426,68,134
10427,77,205
10428,54,166
10429,61,126
10430,56,151
10431,80,255
10432,64,222
10433,50,153
10434,79,187
10435,59,200
10436,77,216
10437,93,196
10438,77,140
10439,66,164
10440,72,151
10441,65,159
10442,97,144
10443,82,124
10444,82,140
10445,54,143
10446,72,163
10447,78,186
10448,59,180
10449,61,216
10450,61,194
10451,44,182
10452,65,175
10453,82,119
10454,81,198
10455,84,169
10456,76,156
10457,59,203
10458,55,152
10459,41,137
10460,57,215
10461,95,214
10462,66,143
10463,66,190
10464,70,173
10465,50,166
10466,83,173
10467,90,164
10468,76,166
10469,71,165
10470,69,183
10471,76,174
10472,43,152
10473,73,169
10474,59,135
10475,38,162
10476,79,184
10477,65,206
10478,75,174
10479,67,174
10480,85,160
10481,53,214
10482,57,145
10483,73,188
10484,73,215
10485,96,187
10486,91,167
10487,45,127
10488,77,125
10489,100,137
10490,59,120
10491,89,166
10492,83,170
10493,74,145
10494,83,123
10495,60,177
10496,74,177
10497,81,135
10498,93,165
10499,72,194
10500,80,151
10501,76,147
10502,63,168
10503,56,135
10504,98,179
10505,81,119
10506,61,173
10507,83,185
10508,62,168
10509,75,211
10510,77,172
10511,71,143
10512,63,137
10513,66,221
10514,51,150
10515,59,154
10516,75,152
10517,69,178
10518,88,136
10519,69,186
10520,71,200
10521,62,168
10522,81,147
10523,71,154
10524,68,132
10525,72,123
10526,66,221
10527,76,190
10528,83,142
10529,60,199
10530,80,209
10531,88,126
10532,78,218
10533,85,189
10534,46,209
10535,69,159
10536,48,199
10537,57,222
10538,60,179
10539,83,203
10540,87,177
10541,58,178
10542,85,189
10543,41,170
10544,82,181
10545,69,137
10546,62,164
10547,53,181
10548,78,152
10549,73,163
10550,28,106
10551,51,192
10552,69,227
10553,90,154
10554,54,177
10555,83,221
10556,63,202
10557,60,205
10558,89,202
10559,105,225
10560,67,171
10561,77,209
10562,74,208
10563,82,216
10564,67,184
10565,52,146
10566,59,170
10567,60,192
10568,67,192
10569,61,129
10570,74,174
10571,76,136
10572,44,207
10573,62,149
10574,79,162
10575,73,212
10576,84,146
10577,59,218
10578,58,170
10579,76,185
10580,54,127
10581,75,168
10582,78,189
10583,77,201
10584,88,148
10585,72,228
10586,56,160
10587,53,187
10588,65,169
10589,101,210
10590,27,170
10591,53,135
10592,73,141
10593,49,204
10594,75,170
10595,72,205
10596,80,161
10597,78,123
10598,71,202
10599,49,211
10600,71,141
10601,77,153
10602,67,171
10603,75,149
10604,57,126
10605,81,194
10606,45,197
10607,75,151
10608,67,156
10609,71,246
10610,75,164
10611,66,124
10612,22,167
10613,58,176
10614,83,185
10615,83,135
10616,52,127
10617,86,183
10618,67,175
10619,87,208
10620,70,181
10621,66,186
10622,72,203
10623,78,107
10624,58,200
10625,71,169
10626,79,98
10627,43,208
10628,60,164
10629,54,146
10630,56,168
10631,77,211
10632,53,212
10633,75,213
10634,55,172
10635,66,184
10636,81,172
10637,54,148
10638,65,211
10639,73,189
10640,62,210
10641,33,171
10642,86,170
10643,55,242
10644,69,148
10645,77,186
10646,50,235
10647,86,202
10648,85,186
10649,61,220
10650,60,193
10651,62,201
10652,69,210
10653,63,201
10654,73,132
10655,61,138
10656,57,113
10657,100,180
10658,78,165
10659,57,184
10660,70,188
10661,73,196
10662,82,181
10663,92,171
10664,64,228
10665,56,164
10666,70,142
10667,88,177
10668,80,148
10669,66,171
10670,63,245
10671,97,169
10672,84,145
10673,57,153
10674,69,160
10675,90,200
10676,53,166
10677,60,201
10678,42,149
10679,79,188
10680,89,158
10681,46,222
10682,61,152
10683,76,204
10684,49,145
10685,56,228
10686,68,177
10687,52,167
10688,65,143
10689,103,190
10690,58,206
10691,59,124
10692,77,150
10693,87,190
10694,78,201
10695,41,154
10696,51,157
10697,64,134
10698,76,247
10699,78,179
10700,83,161
10701,87,175
10702,58,192
10703,78,189
10704,79,160
10705,83,222
10706,50,164
10707,80,206
10708,81,183
10709,95,143
10710,68,156
10711,80,152
10712,61,143
10713,78,205
10714,71,162
10715,64,202
10716,84,207
10717,49,173
10718,64,227
10719,43,170
10720,45,167
10721,70,151
10722,79,143
10723,82,171
10724,52,147
10725,73,149
10726,110,110
10727,66,198
10728,59,228
10729,66,150
10730,80,149
10731,71,172
10732,75,213
10733,74,146
10734,41,178
10735,71,171
10736,85,229
10737,79,192
10738,69,185
10739,78,241
10740,74,211
10741,69,104
10742,47,150
10743,60,208
10744,66,128
10745,78,196
10746,63,132
10747,76,156
10748,69,194
10749,85,185
10750,57,133
10751,73,240
10752,68,211
10753,79,219
10754,87,101
10755,82,213
10756,76,146
10757,88,152
10758,82,176
10759,73,119
10760,88,150
10761,82,164
10762,68,118
10763,69,166
10764,71,158
10765,71,220
10766,72,172
10767,60,110
10768,57,117
10769,45,204
10770,95,197
10771,69,181
10772,77,162
10773,59,172
10774,70,175
10775,45,207
10776,95,189
10777,67,179
10778,73,227
10779,67,190
10780,80,117
10781,58,135
10782,72,214
10783,68,230
10784,63,221
10785,66,169
10786,63,174
10787,45,171
10788,79,239
10789,75,169
10790,77,168
10791,53,170
10792,81,246
10793,97,200
10794,75,220
10795,68,189
10796,70,161
10797,92,191
10798,64,174
10799,79,191
10800,83,189
10801,66,151
10802,73,133
10803,66,207
10804,79,202
10805,72,202
10806,59,157
10807,82,150
10808,94,186
10809,73,223
10810,72,186
10811,91,136
10812,42,176
10813,84,181
10814,72,180
10815,60,210
10816,52,146
10817,95,222
10818,55,182
10819,96,166
10820,68,144
10821,43,151
10822,71,156
10823,90,261
10824,53,168
10825,78,160
10826,70,222
10827,58,186
10828,86,169
10829,65,157
10830,58,169
10831,78,191
10832,72,132
10833,67,162
10834,85,164
10835,49,168
10836,70,212
10837,71,126
10838,62,196
10839,64,177
10840,69,203
10841,53,204
10842,60,201
10843,84,174
10844,65,196
10845,91,150
10846,58,187
10847,60,150
10848,79,170
10849,91,190
10850,69,223
10851,96,167
10852,81,124
10853,61,178
10854,53,147
10855,48,201
10856,74,134
10857,68,144
10858,93,184
10859,76,145
10860,41,136
10861,63,144
10862,36,171
10863,69,188
10864,98,139
10865,71,193
10866,63,177
10867,62,191
10868,61,160
10869,85,162
10870,49,133
10871,111,142
10872,52,175
10873,67,135
10874,68,168
10875,75,168
10876,88,208
10877,60,279
10878,78,265
10879,91,149
10880,69,185
10881,55,198
10882,72,223
10883,74,133
10884,88,132
10885,56,122
10886,69,187
10887,58,161
10888,73,189
10889,69,157
10890,76,185
10891,85,116
10892,84,241
10893,70,213
10894,54,144
10895,50,139
10896,77,140
10897,68,178
10898,61,151
10899,44,194
10900,55,153
10901,94,137
10902,74,157
10903,86,183
10904,79,207
10905,72,135
10906,70,173
10907,75,140
10908,83,172
10909,78,150
10910,71,107
10911,85,177
10912,89,168
10913,82,127
10914,70,267
10915,81,263
10916,77,163
10917,70,189
10918,73,218
10919,56,144
10920,71,141
10921,68,157
10922,50,180
10923,74,161
10924,54,197
10925,56,165
10926,84,189
10927,71,169
10928,74,165
10929,93,150
10930,64,178
10931,38,161
10932,77,149
10933,64,173
10934,53,222
10935,66,143
10936,74,174
10937,65,142
10938,32,161
10939,84,165
10940,67,214
10941,53,142
10942,65,135
10943,75,99
10944,50,197
10945,90,174
10946,39,172
10947,79,166
10948,60,154
10949,51,184
10950,90,160
10951,61,184
10952,96,183
10953,78,189
10954,77,180
10955,74,127
10956,39,192
10957,59,153
10958,89,210
10959,81,168
10960,62,166
10961,72,134
10962,75,173
10963,38,209
10964,70,200
10965,78,149
10966,42,109
10967,59,233
10968,70,169
10969,69,201
10970,85,145
10971,79,180
10972,55,119
10973,48,158
10974,53,152
10975,45,192
10976,67,227
10977,62,168
10978,92,189
10979,64,138
10980,86,240
10981,77,221
10982,55,171
10983,57,183
10984,57,216
10985,45,185
10986,63,180
10987,50,209
10988,59,146
