"id","weight","height","gender"
2164,70,180,"Female"
2165,78,223,"Female"
2166,67,223,"Female"
2167,70,166,"Male"
2168,91,134,"Male"
2169,78,144,"Male"
2170,57,194,"Female"
2171,92,176,"Male"
2172,47,193,"Male"
2173,76,168,"Female"
2174,83,208,"Male"
2175,69,224,"Female"
2176,71,161,"Female"
2177,61,154,"Female"
2178,80,245,"Female"
2179,67,89,"Male"
2180,67,188,"Female"
2181,61,183,"Male"
2182,83,192,"Female"
2183,88,117,"Male"
2184,73,229,"Female"
2185,59,259,"Female"
2186,65,133,"Male"
2187,84,179,"Male"
2188,79,219,"Male"
2189,69,214,"Male"
2190,69,196,"Female"
2191,97,207,"Male"
2192,68,120,"Female"
2193,61,172,"Male"
2194,71,144,"Male"
2195,85,163,"Female"
2196,74,192,"Male"
2197,69,157,"Female"
2198,68,180,"Female"
2199,81,110,"Male"
2200,60,218,"Male"
2201,36,201,"Male"
2202,91,177,"Male"
2203,89,151,"Male"
2204,83,171,"Female"
2205,64,193,"Female"
2206,58,202,"Male"
2207,66,138,"Male"
2208,63,208,"Male"
2209,94,164,"Male"
2210,82,134,"Male"
2211,38,204,"Male"
2212,77,199,"Male"
2213,55,198,"Female"
2214,89,150,"Female"
2215,74,178,"Female"
2216,39,144,"Female"
2217,75,236,"Male"
2218,76,185,"Female"
2219,51,184,"Female"
2220,50,194,"Male"
2221,41,171,"Female"
2222,70,170,"Male"
2223,46,97,"Male"
2224,78,164,"Male"
2225,48,131,"Female"
2226,52,201,"Male"
2227,75,190,"Female"
2228,67,143,"Female"
2229,86,123,"Male"
2230,65,231,"Male"
2231,71,162,"Female"
2232,57,123,"Female"
2233,66,144,"Male"
2234,87,164,"Male"
2235,97,122,"Male"
2236,54,189,"Female"
2237,78,139,"Male"
2238,60,145,"Female"
2239,68,156,"Female"
2240,53,183,"Female"
2241,63,169,"Female"
2242,80,145,"Male"
2243,44,127,"Female"
2244,69,172,"Male"
2245,89,222,"Male"
2246,79,155,"Female"
2247,73,231,"Female"
2248,55,173,"Male"
2249,52,207,"Male"
2250,64,187,"Female"
2251,51,175,"Male"
2252,59,117,"Female"
2253,72,210,"Male"
2254,69,131,"Female"
2255,58,162,"Male"
2256,44,105,"Female"
2257,76,127,"Female"
2258,75,205,"Male"
2259,76,189,"Male"
2260,87,201,"Female"
2261,98,194,"Female"
2262,70,167,"Male"
2263,97,187,"Male"
2264,75,238,"Male"
2265,82,97,"Male"
2266,63,108,"Male"
2267,104,165,"Male"
2268,67,156,"Female"
2269,100,180,"Male"
2270,49,185,"Female"
2271,58,135,"Female"
2272,104,205,"Male"
2273,64,161,"Male"
2274,78,141,"Male"
2275,56,169,"Male"
2276,77,184,"Male"
2277,63,186,"Female"
2278,54,190,"Female"
2279,65,211,"Male"
2280,86,215,"Female"
2281,57,179,"Male"
2282,73,168,"Male"
2283,45,137,"Male"
2284,67,188,"Male"
2285,30,150,"Female"
2286,45,186,"Male"
2287,60,145,"Male"
2288,64,210,"Male"
2289,81,174,"Female"
2290,77,198,"Male"
2291,50,200,"Female"
2292,35,157,"Male"
2293,51,272,"Male"
2294,64,172,"Male"
2295,53,155,"Female"
2296,59,209,"Male"
2297,68,149,"Female"
2298,60,173,"Male"
2299,47,157,"Male"
2300,38,196,"Female"
2301,58,148,"Female"
2302,71,177,"Female"
2303,76,160,"Female"
2304,70,207,"Male"
2305,66,172,"Male"
2306,57,175,"Male"
2307,75,169,"Male"
2308,48,90,"Female"
2309,60,230,"Female"
2310,33,167,"Female"
2311,52,197,"Female"
2312,79,98,"Male"
2313,60,164,"Female"
2314,60,242,"Male"
2315,53,162,"Female"
2316,77,188,"Female"
2317,64,171,"Male"
2318,76,202,"Female"
2319,94,164,"Female"
2320,57,211,"Female"
2321,91,143,"Female"
2322,73,166,"Female"
2323,73,166,"Male"
2324,68,170,"Female"
2325,67,148,"Female"
2326,40,146,"Female"
2327,88,219,"Female"
2328,71,141,"Male"
2329,44,161,"Female"
2330,89,170,"Male"
2331,77,175,"Female"
2332,76,135,"Male"
2333,77,230,"Female"
2334,61,181,"Male"
2335,59,185,"Female"
2336,64,215,"Male"
2337,66,198,"Female"
2338,53,211,"Male"
2339,76,191,"Female"
2340,65,202,"Male"
2341,67,197,"Female"
2342,52,135,"Female"
2343,56,171,"Female"
2344,54,197,"Male"
2345,79,170,"Female"
2346,75,144,"Male"
2347,76,181,"Male"
2348,49,175,"Female"
2349,72,164,"Male"
2350,49,181,"Male"
2351,29,128,"Female"
2352,74,141,"Female"
2353,83,161,"Female"
2354,40,195,"Male"
2355,83,157,"Female"
2356,48,199,"Male"
2357,60,162,"Female"
2358,61,187,"Female"
2359,78,223,"Male"
2360,59,197,"Female"
2361,88,159,"Male"
2362,90,182,"Male"
2363,56,149,"Male"
2364,69,159,"Male"
2365,75,223,"Female"
2366,70,167,"Female"
2367,61,186,"Female"
2368,53,214,"Male"
2369,65,179,"Male"
2370,75,159,"Male"
2371,49,132,"Male"
2372,74,161,"Male"
2373,38,136,"Female"
2374,62,154,"Female"
2375,73,195,"Female"
2376,45,218,"Male"
2377,87,197,"Female"
2378,84,154,"Male"
2379,75,176,"Female"
2380,59,181,"Female"
2381,94,213,"Female"
2382,59,213,"Female"
2383,81,148,"Female"
2384,67,191,"Male"
2385,65,131,"Female"
2386,75,208,"Male"
2387,74,245,"Female"
2388,66,150,"Female"
2389,39,209,"Female"
2390,81,196,"Male"
2391,88,166,"Male"
2392,79,112,"Male"
2393,85,199,"Male"
2394,81,197,"Male"
2395,62,98,"Male"
2396,66,215,"Female"
2397,61,121,"Female"
2398,58,123,"Female"
2399,68,142,"Male"
2400,53,172,"Female"
2401,72,198,"Female"
2402,58,175,"Male"
2403,79,172,"Male"
2404,82,147,"Female"
2405,69,171,"Female"
2406,50,161,"Male"
2407,80,221,"Female"
2408,79,138,"Female"
2409,81,152,"Female"
2410,57,184,"Male"
2411,69,160,"Female"
2412,83,157,"Female"
2413,83,173,"Female"
2414,73,184,"Female"
2415,66,198,"Female"
2416,63,121,"Female"
2417,77,190,"Female"
2418,83,165,"Male"
2419,65,191,"Male"
2420,70,166,"Female"
2421,40,201,"Male"
2422,71,167,"Male"
2423,66,199,"Female"
2424,66,170,"Male"
2425,58,203,"Male"
2426,66,135,"Male"
2427,59,170,"Female"
2428,91,197,"Male"
2429,66,169,"Male"
2430,62,180,"Male"
2431,93,117,"Male"
2432,83,113,"Male"
2433,71,133,"Female"
2434,35,239,"Female"
2435,78,192,"Female"
2436,48,159,"Male"
2437,82,122,"Female"
2438,85,138,"Female"
2439,96,137,"Female"
2440,39,258,"Male"
2441,66,232,"Female"
2442,76,173,"Female"
2443,59,154,"Female"
2444,72,230,"Male"
2445,76,197,"Male"
2446,71,121,"Male"
2447,63,200,"Female"
2448,81,178,"Female"
2449,68,177,"Female"
2450,70,180,"Male"
2451,75,193,"Male"
2452,67,159,"Female"
2453,69,209,"Male"
2454,93,190,"Female"
2455,69,178,"Male"
2456,93,156,"Male"
2457,87,151,"Male"
2458,84,177,"Male"
2459,77,139,"Female"
2460,63,221,"Male"
2461,75,208,"Female"
2462,62,156,"Male"
2463,67,169,"Female"
2464,76,172,"Female"
2465,84,197,"Male"
2466,48,209,"Female"
2467,61,169,"Female"
2468,51,192,"Female"
2469,44,176,"Male"
2470,90,147,"Male"
2471,58,137,"Female"
2472,53,197,"Male"
2473,71,172,"Female"
2474,99,173,"Female"
2475,77,152,"Male"
2476,63,213,"Female"
2477,76,188,"Male"
2478,57,165,"Male"
2479,71,160,"Female"
2480,74,205,"Female"
2481,73,160,"Male"
2482,39,213,"Male"
2483,64,192,"Male"
2484,92,200,"Female"
2485,84,147,"Male"
2486,75,192,"Male"
2487,77,195,"Male"
2488,88,195,"Male"
2489,53,170,"Female"
2490,69,123,"Male"
2491,48,135,"Female"
2492,52,253,"Female"
2493,63,178,"Female"
2494,60,171,"Female"
2495,71,115,"Female"
2496,81,177,"Male"
2497,81,203,"Female"
2498,53,192,"Male"
2499,96,155,"Male"
2500,77,178,"Female"
2501,71,216,"Male"
2502,57,178,"Male"
2503,72,197,"Male"
2504,76,156,"Male"
2505,88,166,"Male"
2506,72,186,"Female"
2507,61,129,"Female"
2508,60,178,"Female"
2509,92,188,"Female"
2510,60,175,"Male"
2511,72,199,"Female"
2512,71,127,"Female"
2513,85,225,"Female"
2514,74,154,"Male"
2515,40,149,"Male"
2516,59,215,"Female"
2517,64,187,"Male"
2518,82,150,"Female"
2519,54,169,"Female"
2520,86,264,"Female"
2521,95,176,"Male"
2522,48,93,"Male"
2523,53,143,"Male"
2524,75,167,"Male"
2525,65,206,"Male"
2526,96,194,"Male"
2527,87,220,"Male"
2528,51,222,"Male"
2529,47,178,"Female"
2530,77,135,"Male"
2531,59,228,"Male"
2532,58,153,"Female"
2533,66,151,"Female"
2534,96,189,"Male"
2535,61,179,"Male"
2536,80,188,"Female"
2537,58,172,"Male"
2538,77,179,"Female"
2539,66,137,"Male"
2540,79,179,"Female"
2541,52,168,"Female"
2542,106,189,"Female"
2543,47,156,"Male"
2544,108,188,"Female"
2545,86,196,"Female"
2546,67,154,"Female"
2547,72,146,"Female"
2548,69,164,"Male"
2549,69,157,"Female"
2550,60,209,"Female"
2551,91,155,"Male"
2552,81,156,"Female"
2553,91,202,"Male"
2554,49,210,"Female"
2555,68,178,"Female"
2556,70,155,"Male"
2557,103,149,"Female"
2558,91,166,"Female"
2559,72,164,"Female"
2560,79,206,"Female"
2561,60,144,"Male"
2562,57,208,"Male"
2563,97,152,"Female"
2564,52,134,"Male"
2565,64,164,"Female"
2566,59,175,"Female"
2567,79,149,"Female"
2568,68,256,"Male"
2569,55,161,"Male"
2570,87,110,"Female"
2571,49,171,"Female"
2572,64,220,"Female"
2573,39,167,"Male"
2574,69,142,"Female"
2575,49,204,"Female"
2576,84,151,"Male"
2577,82,180,"Female"
2578,66,159,"Female"
2579,73,149,"Female"
2580,47,211,"Female"
2581,42,176,"Female"
2582,61,58,"Female"
2583,71,187,"Female"
2584,57,182,"Male"
2585,70,181,"Male"
2586,64,168,"Female"
2587,59,213,"Male"
2588,106,224,"Female"
2589,69,183,"Female"
2590,84,202,"Male"
2591,60,136,"Female"
2592,95,225,"Male"
2593,73,173,"Male"
2594,53,164,"Female"
2595,80,207,"Male"
2596,71,175,"Male"
2597,57,158,"Male"
2598,78,149,"Female"
2599,56,190,"Female"
2600,81,139,"Female"
2601,83,181,"Female"
2602,66,176,"Female"
2603,50,139,"Female"
2604,106,191,"Male"
2605,54,134,"Female"
2606,96,195,"Female"
2607,81,134,"Female"
2608,73,162,"Male"
2609,83,222,"Male"
2610,50,149,"Female"
2611,75,177,"Male"
2612,101,188,"Female"
2613,70,208,"Male"
2614,64,175,"Male"
2615,103,190,"Male"
2616,73,125,"Female"
2617,53,179,"Male"
2618,85,151,"Female"
2619,66,177,"Male"
2620,67,182,"Female"
2621,74,238,"Female"
2622,54,153,"Male"
2623,61,168,"Female"
2624,68,194,"Female"
2625,63,168,"Male"
2626,44,191,"Female"
2627,64,172,"Male"
2628,92,170,"Female"
2629,77,202,"Female"
2630,75,235,"Female"
2631,52,180,"Female"
2632,85,178,"Male"
2633,57,178,"Female"
2634,75,167,"Male"
2635,102,143,"Female"
2636,54,176,"Male"
2637,48,168,"Male"
2638,45,187,"Female"
2639,78,173,"Male"
2640,71,177,"Male"
2641,63,145,"Male"
2642,72,203,"Female"
2643,69,230,"Female"
2644,79,122,"Male"
2645,88,189,"Female"
2646,67,190,"Male"
2647,58,196,"Male"
2648,59,170,"Male"
2649,80,212,"Female"
2650,84,183,"Female"
2651,63,155,"Male"
2652,76,203,"Female"
2653,92,175,"Male"
2654,69,154,"Male"
2655,75,130,"Female"
2656,44,147,"Male"
2657,67,213,"Male"
2658,48,167,"Male"
2659,43,138,"Male"
2660,53,199,"Female"
2661,73,136,"Male"
2662,75,160,"Female"
2663,92,213,"Male"
2664,56,143,"Male"
2665,91,224,"Female"
2666,69,158,"Female"
2667,67,208,"Male"
2668,62,163,"Male"
2669,88,208,"Female"
2670,72,154,"Female"
2671,64,170,"Female"
2672,79,185,"Female"
2673,50,194,"Female"
2674,65,154,"Female"
2675,77,198,"Male"
2676,84,177,"Male"
2677,60,154,"Female"
2678,81,232,"Female"
2679,61,162,"Male"
2680,70,212,"Male"
2681,89,199,"Female"
2682,86,175,"Female"
2683,74,182,"Female"
2684,65,170,"Female"
2685,59,190,"Female"
2686,91,159,"Female"
2687,70,174,"Female"
2688,72,157,"Male"
2689,56,161,"Male"
2690,73,203,"Male"
2691,55,184,"Female"
2692,53,169,"Male"
2693,68,147,"Female"
2694,66,216,"Male"
2695,83,210,"Female"
2696,83,138,"Male"
2697,55,152,"Male"
2698,67,161,"Female"
2699,51,198,"Female"
2700,35,138,"Male"
2701,97,212,"Male"
2702,64,185,"Female"
2703,93,211,"Female"
2704,64,220,"Female"
2705,59,207,"Female"
2706,68,212,"Male"
2707,52,177,"Female"
2708,57,174,"Female"
2709,66,184,"Male"
2710,60,81,"Female"
2711,50,189,"Male"
2712,67,141,"Female"
2713,66,242,"Female"
2714,90,184,"Male"
2715,61,167,"Female"
2716,62,203,"Male"
2717,73,219,"Female"
2718,74,172,"Female"
2719,71,154,"Female"
2720,69,200,"Female"
2721,90,131,"Female"
2722,49,164,"Male"
2723,88,171,"Male"
2724,65,186,"Female"
2725,83,184,"Female"
2726,94,181,"Male"
2727,74,148,"Male"
2728,85,239,"Female"
2729,70,192,"Male"
2730,62,147,"Female"
2731,78,178,"Female"
2732,43,147,"Male"
2733,73,232,"Female"
2734,83,164,"Female"
2735,80,172,"Male"
2736,62,162,"Female"
2737,71,180,"Female"
2738,74,255,"Male"
2739,70,207,"Female"
2740,85,195,"Male"
2741,50,146,"Male"
2742,57,141,"Male"
2743,57,254,"Male"
2744,84,207,"Female"
2745,69,188,"Male"
2746,57,159,"Male"
2747,81,170,"Male"
2748,51,216,"Male"
2749,66,170,"Female"
2750,60,178,"Female"
2751,79,193,"Female"
2752,43,180,"Male"
2753,79,117,"Male"
2754,37,154,"Female"
2755,62,198,"Male"
2756,76,257,"Male"
2757,64,107,"Male"
2758,48,217,"Male"
2759,50,162,"Female"
2760,90,145,"Female"
2761,71,144,"Female"
2762,93,167,"Male"
2763,83,152,"Male"
2764,84,168,"Male"
2765,65,141,"Female"
2766,68,134,"Female"
2767,56,126,"Female"
2768,40,177,"Male"
2769,73,192,"Female"
2770,57,122,"Male"
2771,69,173,"Female"
2772,75,172,"Female"
2773,78,175,"Female"
2774,63,147,"Female"
2775,75,174,"Female"
2776,53,149,"Male"
2777,72,210,"Female"
2778,61,165,"Male"
2779,49,160,"Female"
2780,90,146,"Female"
2781,98,179,"Female"
2782,101,250,"Male"
2783,50,131,"Male"
2784,95,224,"Male"
2785,64,204,"Male"
2786,52,136,"Female"
2787,67,114,"Female"
2788,46,187,"Male"
2789,44,138,"Male"
2790,36,178,"Female"
2791,77,140,"Female"
2792,65,162,"Female"
2793,43,209,"Female"
2794,64,181,"Male"
2795,62,125,"Female"
2796,60,130,"Male"
2797,72,272,"Male"
2798,64,193,"Male"
2799,75,206,"Female"
2800,84,246,"Male"
2801,87,187,"Female"
2802,73,218,"Male"
2803,62,174,"Male"
2804,63,233,"Female"
2805,52,203,"Male"
2806,61,176,"Male"
2807,84,144,"Male"
2808,65,164,"Male"
2809,40,172,"Male"
2810,56,183,"Male"
2811,84,187,"Male"
2812,95,179,"Female"
2813,48,211,"Female"
2814,78,143,"Male"
2815,64,116,"Male"
2816,56,184,"Male"
2817,69,191,"Male"
2818,57,139,"Male"
2819,55,167,"Female"
2820,79,212,"Female"
2821,43,198,"Male"
2822,84,148,"Male"
2823,87,152,"Male"
2824,65,108,"Female"
2825,85,202,"Male"
2826,87,156,"Female"
2827,91,131,"Female"
2828,91,177,"Male"
2829,59,149,"Male"
2830,66,192,"Female"
2831,44,149,"Male"
2832,61,139,"Female"
2833,60,116,"Male"
2834,88,186,"Female"
2835,93,164,"Male"
2836,61,168,"Female"
2837,71,205,"Male"
2838,74,159,"Female"
2839,83,181,"Female"
2840,86,172,"Female"
2841,58,195,"Female"
2842,92,149,"Male"
2843,53,123,"Female"
2844,74,207,"Female"
2845,89,159,"Female"
2846,63,181,"Female"
2847,64,145,"Male"
2848,73,156,"Male"
2849,74,165,"Female"
2850,83,136,"Female"
2851,84,215,"Male"
2852,52,218,"Female"
2853,84,191,"Male"
2854,86,208,"Female"
2855,54,233,"Female"
2856,50,193,"Male"
2857,66,166,"Female"
2858,79,175,"Male"
2859,64,168,"Female"
2860,81,193,"Female"
2861,52,164,"Female"
2862,78,162,"Female"
2863,55,174,"Female"
2864,55,193,"Female"
2865,85,245,"Male"
2866,61,196,"Female"
2867,92,155,"Female"
2868,64,207,"Female"
2869,73,227,"Male"
2870,43,116,"Female"
2871,90,178,"Male"
2872,79,195,"Female"
2873,65,249,"Male"
2874,58,156,"Female"
2875,61,211,"Female"
2876,78,153,"Female"
2877,66,202,"Male"
2878,61,187,"Male"
2879,62,168,"Female"
2880,67,180,"Female"
2881,70,120,"Female"
2882,55,253,"Male"
2883,79,136,"Female"
2884,70,195,"Female"
2885,56,146,"Female"
2886,92,121,"Female"
2887,71,173,"Male"
2888,62,179,"Male"
2889,62,197,"Female"
2890,88,127,"Male"
2891,94,175,"Male"
2892,50,175,"Male"
2893,66,243,"Male"
2894,56,219,"Female"
2895,53,163,"Female"
2896,72,178,"Male"
2897,65,179,"Female"
2898,79,234,"Female"
2899,68,203,"Male"
2900,57,131,"Female"
2901,55,165,"Female"
2902,104,154,"Female"
2903,87,192,"Female"
2904,59,175,"Female"
2905,55,155,"Male"
2906,66,128,"Male"
2907,76,193,"Male"
2908,62,150,"Male"
2909,63,175,"Female"
2910,80,180,"Male"
2911,67,154,"Female"
2912,49,177,"Male"
2913,77,196,"Female"
2914,85,210,"Female"
2915,91,179,"Male"
2916,43,168,"Male"
2917,49,180,"Male"
2918,83,199,"Female"
2919,84,181,"Female"
2920,71,195,"Female"
2921,41,105,"Female"
2922,81,153,"Male"
2923,67,174,"Female"
2924,100,172,"Female"
2925,83,202,"Male"
2926,73,149,"Male"
2927,85,196,"Female"
2928,88,158,"Male"
2929,65,118,"Male"
2930,76,79,"Female"
2931,48,133,"Female"
2932,65,177,"Male"
2933,73,180,"Male"
2934,83,131,"Male"
2935,40,183,"Male"
2936,61,134,"Female"
2937,55,121,"Female"
2938,89,190,"Female"
2939,65,218,"Female"
2940,69,187,"Female"
2941,72,142,"Male"
2942,85,142,"Male"
2943,67,203,"Female"
2944,37,190,"Male"
2945,77,252,"Female"
2946,95,161,"Male"
2947,88,222,"Male"
2948,45,184,"Female"
2949,82,202,"Male"
2950,63,162,"Female"
2951,72,198,"Female"
2952,58,181,"Male"
2953,72,200,"Female"
2954,78,237,"Female"
2955,72,207,"Female"
2956,55,232,"Male"
2957,86,138,"Female"
2958,79,163,"Female"
2959,72,194,"Male"
2960,62,101,"Male"
2961,79,234,"Male"
2962,93,198,"Male"
2963,60,194,"Female"
2964,70,177,"Male"
2965,88,182,"Male"
2966,71,173,"Female"
2967,52,156,"Female"
2968,74,166,"Female"
2969,63,173,"Male"
2970,85,174,"Male"
2971,85,227,"Male"
2972,71,141,"Female"
2973,71,210,"Male"
2974,80,221,"Female"
2975,68,147,"Male"
2976,75,164,"Female"
2977,82,172,"Male"
2978,81,136,"Female"
2979,43,167,"Female"
2980,91,145,"Female"
2981,87,123,"Male"
2982,51,164,"Female"
2983,57,91,"Female"
2984,75,207,"Female"
2985,82,185,"Male"
2986,63,174,"Male"
2987,53,140,"Female"
2988,66,82,"Female"
2989,93,198,"Female"
2990,68,215,"Female"
2991,56,235,"Female"
2992,65,187,"Female"
2993,68,159,"Female"
2994,62,169,"Female"
2995,52,175,"Female"
2996,65,134,"Male"
2997,50,155,"Male"
2998,65,195,"Female"
2999,89,128,"Female"
3000,64,199,"Male"
3001,68,181,"Female"
3002,78,167,"Male"
3003,55,130,"Male"
3004,100,171,"Female"
3005,54,134,"Male"
3006,69,175,"Female"
3007,74,235,"Female"
3008,44,168,"Female"
3009,58,179,"Male"
3010,59,132,"Female"
3011,57,132,"Male"
3012,93,150,"Male"
3013,74,152,"Male"
3014,52,97,"Male"
3015,64,139,"Female"
3016,53,163,"Female"
3017,87,120,"Male"
3018,83,160,"Female"
3019,67,160,"Female"
3020,35,180,"Male"
3021,57,210,"Male"
3022,80,166,"Female"
3023,55,206,"Female"
3024,54,195,"Male"
3025,62,173,"Female"
3026,75,169,"Female"
3027,53,171,"Male"
3028,86,185,"Female"
3029,78,162,"Female"
3030,94,180,"Male"
3031,49,145,"Female"
3032,61,177,"Male"
3033,83,165,"Female"
3034,62,135,"Male"
3035,77,274,"Female"
3036,51,194,"Female"
3037,93,192,"Female"
3038,51,164,"Male"
3039,78,181,"Male"
3040,51,205,"Male"
3041,66,178,"Female"
3042,61,138,"Female"
3043,78,191,"Female"
3044,89,183,"Male"
3045,69,153,"Female"
3046,88,157,"Male"
3047,71,156,"Male"
3048,67,118,"Female"
3049,57,121,"Female"
3050,87,214,"Female"
3051,69,198,"Female"
3052,82,210,"Male"
3053,90,154,"Female"
3054,47,207,"Male"
3055,77,183,"Male"
3056,70,154,"Male"
3057,80,111,"Male"
3058,42,202,"Female"
3059,54,220,"Female"
3060,75,188,"Male"
3061,55,184,"Female"
3062,83,137,"Male"
3063,68,201,"Female"
3064,50,197,"Female"
3065,53,170,"Female"
3066,53,149,"Female"
3067,74,196,"Female"
3068,78,216,"Male"
3069,89,109,"Male"
3070,73,175,"Male"
3071,62,187,"Female"
3072,55,139,"Male"
3073,67,214,"Female"
3074,87,224,"Female"
3075,44,145,"Female"
3076,78,174,"Male"
3077,76,126,"Female"
3078,64,194,"Female"
3079,76,228,"Female"
3080,76,188,"Female"
3081,61,153,"Male"
3082,67,199,"Female"
3083,80,207,"Male"
3084,53,200,"Female"
3085,66,128,"Male"
3086,57,195,"Male"
3087,76,97,"Male"
3088,57,155,"Female"
3089,56,230,"Male"
3090,51,192,"Male"
3091,77,214,"Male"
3092,84,145,"Male"
3093,53,207,"Female"
3094,62,116,"Female"
3095,50,195,"Female"
3096,73,171,"Female"
3097,82,159,"Female"
3098,74,176,"Male"
3099,83,239,"Female"
3100,83,149,"Male"
3101,85,193,"Male"
3102,74,194,"Male"
3103,55,154,"Female"
3104,69,181,"Male"
3105,71,155,"Female"
3106,79,165,"Male"
3107,70,131,"Male"
3108,95,89,"Male"
3109,62,240,"Female"
3110,70,165,"Female"
3111,86,182,"Female"
3112,59,209,"Male"
3113,78,213,"Male"
3114,82,250,"Female"
3115,76,200,"Female"
3116,77,137,"Male"
3117,53,194,"Female"
3118,68,177,"Male"
3119,74,218,"Female"
3120,90,229,"Male"
3121,74,181,"Male"
3122,60,191,"Female"
3123,83,183,"Female"
3124,79,232,"Female"
3125,69,155,"Male"
3126,41,165,"Male"
3127,50,175,"Female"
3128,42,229,"Female"
3129,56,139,"Female"
3130,65,149,"Male"
3131,77,193,"Female"
3132,68,189,"Male"
3133,69,192,"Female"
3134,58,169,"Female"
3135,47,186,"Female"
3136,62,175,"Male"
3137,78,204,"Female"
3138,68,125,"Male"
3139,66,124,"Female"
3140,82,180,"Female"
3141,71,168,"Female"
3142,60,212,"Female"
3143,81,106,"Female"
3144,79,193,"Female"
3145,48,184,"Female"
3146,74,227,"Female"
3147,77,154,"Female"
3148,75,190,"Female"
3149,55,160,"Female"
3150,69,247,"Female"
3151,74,206,"Female"
3152,66,138,"Male"
3153,53,173,"Male"
3154,79,215,"Female"
3155,98,159,"Male"
3156,86,217,"Male"
3157,61,163,"Male"
3158,95,102,"Male"
3159,58,155,"Female"
3160,73,168,"Female"
3161,54,221,"Male"
3162,73,225,"Female"
3163,64,204,"Male"
3164,70,173,"Female"
3165,69,163,"Female"
3166,53,208,"Female"
3167,59,226,"Male"
3168,77,161,"Male"
3169,58,193,"Male"
3170,84,165,"Female"
3171,72,196,"Male"
3172,63,164,"Male"
3173,77,143,"Female"
3174,82,85,"Male"
3175,74,207,"Female"
3176,57,184,"Female"
3177,51,179,"Female"
3178,71,203,"Female"
3179,70,162,"Male"
3180,77,223,"Female"
3181,45,118,"Male"
3182,67,164,"Female"
3183,62,237,"Male"
3184,56,112,"Female"
3185,71,192,"Female"
3186,85,221,"Male"
3187,73,179,"Male"
3188,103,126,"Male"
3189,91,194,"Male"
3190,72,236,"Female"
3191,73,167,"Male"
3192,82,192,"Female"
3193,95,192,"Male"
3194,76,179,"Male"
3195,87,154,"Female"
3196,70,223,"Male"
3197,74,133,"Female"
3198,73,186,"Female"
3199,46,170,"Male"
3200,50,216,"Male"
3201,58,185,"Male"
3202,75,176,"Male"
3203,60,188,"Male"
3204,80,204,"Female"
3205,48,203,"Female"
3206,76,168,"Male"
3207,88,221,"Male"
3208,66,155,"Male"
3209,87,195,"Male"
3210,83,168,"Male"
3211,74,148,"Male"
3212,67,195,"Male"
3213,84,148,"Female"
3214,80,212,"Female"
3215,61,204,"Female"
3216,72,203,"Female"
3217,53,231,"Male"
3218,57,192,"Female"
3219,66,226,"Female"
3220,66,199,"Male"
3221,84,163,"Female"
3222,80,186,"Male"
3223,69,170,"Male"
3224,71,244,"Male"
3225,64,195,"Female"
3226,60,155,"Male"
3227,55,193,"Female"
3228,70,175,"Female"
3229,61,185,"Male"
3230,84,183,"Male"
3231,70,202,"Female"
3232,56,168,"Female"
3233,59,257,"Male"
3234,59,155,"Male"
3235,27,138,"Male"
3236,52,233,"Female"
3237,70,154,"Male"
3238,71,180,"Female"
3239,76,169,"Female"
3240,67,162,"Female"
